id,title,description,amount,category,created_at,updated_at,deleted_at,is_anomaly,roomspace_id,paid_by,split_type
sexp_00013380,Rent,Rent payment,1081.21,Rent,2023-12-12 18:45:04.204128,2023-12-12 18:45:04.204128,,False,roomspace_258,user_000775,EQUAL
sexp_00013381,Utilities,Utility payment,115.42,Utilities,2023-01-01 00:00:00.000000,2023-01-01 00:00:00.000000,,False,roomspace_258,user_000775,EQUAL
sexp_00013382,Utilities,Gas bill,179.37,Utilities,2023-02-12 23:19:01.451999,2023-02-12 23:19:01.451999,,False,roomspace_258,user_000775,EQUAL
sexp_00013383,Utilities,Water bill,119.43,Utilities,2023-03-18 16:33:35.858017,2023-03-18 16:33:35.858017,,False,roomspace_258,user_000775,EQUAL
sexp_00013384,Utilities,Water bill,141.38,Utilities,2023-04-19 16:45:16.351928,2023-04-19 16:45:16.351928,,False,roomspace_258,user_000775,EQUAL
sexp_00013385,Utilities,Utility payment,81.46,Utilities,2023-05-26 00:57:51.810047,2023-05-26 00:57:51.810047,,False,roomspace_258,user_000775,EXACT
sexp_00013386,Utilities,Gas bill,57.34,Utilities,2023-07-10 21:18:14.050181,2023-07-10 21:18:14.050181,,False,roomspace_258,user_000775,EQUAL
sexp_00013387,Utilities,Electricity bill,144.09,Utilities,2023-08-19 11:49:28.874061,2023-08-19 11:49:28.874061,,False,roomspace_258,user_000775,EQUAL
sexp_00013388,Utilities,Electricity bill,145.22,Utilities,2023-09-28 03:17:44.028099,2023-09-28 03:17:44.028099,,False,roomspace_258,user_000775,EQUAL
sexp_00013389,Utilities,Water bill,67.69,Utilities,2023-10-31 02:08:42.446700,2023-10-31 02:08:42.446700,,False,roomspace_258,user_000775,EQUAL
sexp_00013390,Utilities,Water bill,177.59,Utilities,2023-12-15 20:55:22.985877,2023-12-15 20:55:22.985877,,False,roomspace_258,user_000775,EQUAL
sexp_00013391,Internet,Broadband,56.61,Internet,2023-01-01 00:00:00.000000,2023-01-01 00:00:00.000000,,False,roomspace_258,user_000775,PERCENTAGE
sexp_00013392,Internet,WiFi payment,38.57,Internet,2023-02-05 12:58:10.947240,2023-02-05 12:58:10.947240,,False,roomspace_258,user_000775,EQUAL
sexp_00013393,Internet,Broadband,46.62,Internet,2023-03-12 15:43:19.877332,2023-03-12 15:43:19.877332,,False,roomspace_258,user_000775,EQUAL
sexp_00013394,Internet,WiFi payment,45.82,Internet,2023-04-20 22:06:56.890579,2023-04-20 22:06:56.890579,,False,roomspace_258,user_000775,EQUAL
sexp_00013395,Internet,Internet bill,61.26,Internet,2023-06-02 00:42:02.564761,2023-06-02 00:42:02.564761,,False,roomspace_258,user_000775,PERCENTAGE
sexp_00013396,Internet,Broadband,42.71,Internet,2023-07-15 21:51:27.879121,2023-07-15 21:51:27.879121,,False,roomspace_258,user_000775,EQUAL
sexp_00013397,Internet,Broadband,42.05,Internet,2023-08-26 08:46:30.375733,2023-08-26 08:46:30.375733,,False,roomspace_258,user_000775,PERCENTAGE
sexp_00013398,Internet,[UNUSUAL] Internet bill,219.52,Internet,2023-09-30 02:21:53.594444,2023-09-30 02:21:53.594444,,True,roomspace_258,user_000775,EQUAL
sexp_00013399,Internet,Internet bill,54.74,Internet,2023-10-31 22:55:38.755974,2023-10-31 22:55:38.755974,,False,roomspace_258,user_000775,EQUAL
sexp_00013400,Internet,Internet bill,36.85,Internet,2023-12-05 07:43:22.824533,2023-12-05 07:43:22.824533,,False,roomspace_258,user_000775,EQUAL
sexp_00013401,Groceries,Walmart groceries,52.8,Groceries,2023-01-01 00:00:00.000000,2023-01-01 00:00:00.000000,,False,roomspace_258,user_000775,EQUAL
sexp_00013402,Groceries,Weekly groceries,67.17,Groceries,2023-01-10 06:15:24.706403,2023-01-10 06:15:24.706403,,False,roomspace_258,user_000775,PERCENTAGE
sexp_00013403,Groceries,Costco shopping,100.74,Groceries,2023-01-17 02:45:04.369829,2023-01-17 02:45:04.369829,,False,roomspace_258,user_000775,EQUAL
sexp_00013404,Groceries,Target groceries,67.01,Groceries,2023-01-25 00:25:10.467849,2023-01-25 00:25:10.467849,,False,roomspace_258,user_000775,EQUAL
sexp_00013405,Groceries,Walmart groceries,54.54,Groceries,2023-02-01 18:39:45.246648,2023-02-01 18:39:45.246648,,False,roomspace_258,user_000775,EQUAL
sexp_00013406,Groceries,Local supermarket,51.27,Groceries,2023-02-09 02:37:50.720060,2023-02-09 02:37:50.720060,,False,roomspace_258,user_000775,EQUAL
sexp_00013407,Groceries,Whole Foods,56.51,Groceries,2023-02-16 11:01:37.245307,2023-02-16 11:01:37.245307,,False,roomspace_258,user_000775,EQUAL
sexp_00013408,Groceries,Walmart groceries,118.61,Groceries,2023-02-23 07:28:30.647241,2023-02-23 07:28:30.647241,,False,roomspace_258,user_000775,EQUAL
sexp_00013409,Groceries,Target groceries,102.72,Groceries,2023-03-04 01:53:43.998560,2023-03-04 01:53:43.998560,,False,roomspace_258,user_000775,EQUAL
sexp_00013410,Groceries,Costco shopping,42.66,Groceries,2023-03-13 16:29:30.095303,2023-03-13 16:29:30.095303,,False,roomspace_258,user_000775,EQUAL
sexp_00013411,Groceries,Whole Foods,74.59,Groceries,2023-03-23 05:36:07.678660,2023-03-23 05:36:07.678660,,False,roomspace_258,user_000775,EXACT
sexp_00013412,Groceries,Costco shopping,60.58,Groceries,2023-03-29 22:21:36.467958,2023-03-29 22:21:36.467958,,False,roomspace_258,user_000775,EQUAL
sexp_00013413,Groceries,Walmart groceries,134.52,Groceries,2023-04-06 02:18:02.356405,2023-04-06 02:18:02.356405,,False,roomspace_258,user_000775,EQUAL
sexp_00013414,Groceries,Target groceries,81.15,Groceries,2023-04-15 13:46:38.475385,2023-04-15 13:46:38.475385,,False,roomspace_258,user_000775,EQUAL
sexp_00013415,Groceries,[RAPID] Whole Foods,54.75,Groceries,2023-04-24 11:16:34.051827,2023-04-24 11:16:34.051827,,True,roomspace_258,user_000775,EQUAL
sexp_00013416,Groceries,Whole Foods,117.04,Groceries,2023-05-03 05:59:10.952630,2023-05-03 05:59:10.952630,,False,roomspace_258,user_000775,PERCENTAGE
sexp_00013417,Groceries,Target groceries,112.09,Groceries,2023-05-11 09:21:46.037363,2023-05-11 09:21:46.037363,,False,roomspace_258,user_000775,EXACT
sexp_00013418,Groceries,Whole Foods,103.55,Groceries,2023-05-18 18:12:17.201723,2023-05-18 18:12:17.201723,,False,roomspace_258,user_000775,EXACT
sexp_00013419,Groceries,Walmart groceries,140.95,Groceries,2023-05-27 07:34:12.218593,2023-05-27 07:34:12.218593,,False,roomspace_258,user_000775,EQUAL
sexp_00013420,Groceries,[LATE NIGHT] Whole Foods,48.42,Groceries,2023-06-03 23:55:13.820725,2023-06-03 23:55:13.820725,,True,roomspace_258,user_000775,EQUAL
sexp_00013421,Groceries,Local supermarket,56.2,Groceries,2023-06-12 14:15:53.461278,2023-06-12 14:15:53.461278,,False,roomspace_258,user_000775,EQUAL
sexp_00013422,Groceries,Weekly groceries,45.1,Groceries,2023-06-22 05:24:38.603472,2023-06-22 05:24:38.603472,,False,roomspace_258,user_000775,PERCENTAGE
sexp_00013423,Groceries,Walmart groceries,115.45,Groceries,2023-06-29 03:46:49.602791,2023-06-29 03:46:49.602791,,False,roomspace_258,user_000775,EQUAL
sexp_00013424,Groceries,Walmart groceries,89.72,Groceries,2023-07-08 19:08:17.884494,2023-07-08 19:08:17.884494,,False,roomspace_258,user_000775,EQUAL
sexp_00013425,Groceries,Weekly groceries,54.27,Groceries,2023-07-15 23:47:07.488847,2023-07-15 23:47:07.488847,,False,roomspace_258,user_000775,EQUAL
sexp_00013426,Groceries,Weekly groceries,125.29,Groceries,2023-07-22 19:05:28.623682,2023-07-22 19:05:28.623682,,False,roomspace_258,user_000775,PERCENTAGE
sexp_00013427,Groceries,Weekly groceries,90.52,Groceries,2023-07-30 12:33:32.544500,2023-07-30 12:33:32.544500,,False,roomspace_258,user_000775,EQUAL
sexp_00013428,Groceries,Target groceries,88.98,Groceries,2023-08-07 02:19:46.076204,2023-08-07 02:19:46.076204,,False,roomspace_258,user_000775,PERCENTAGE
sexp_00013429,Groceries,Weekly groceries,44.16,Groceries,2023-08-14 08:52:27.401095,2023-08-14 08:52:27.401095,,False,roomspace_258,user_000775,PERCENTAGE
sexp_00013430,Groceries,Target groceries,83.03,Groceries,2023-08-22 00:29:28.694279,2023-08-22 00:29:28.694279,,False,roomspace_258,user_000775,EQUAL
sexp_00013431,Groceries,Whole Foods,120.14,Groceries,2023-08-30 18:42:46.699650,2023-08-30 18:42:46.699650,,False,roomspace_258,user_000775,EQUAL
sexp_00013432,Groceries,Local supermarket,107.14,Groceries,2023-09-08 14:51:47.606068,2023-09-08 14:51:47.606068,,False,roomspace_258,user_000775,EQUAL
sexp_00013433,Groceries,Weekly groceries,36.84,Groceries,2023-09-15 17:12:10.524551,2023-09-15 17:12:10.524551,,False,roomspace_258,user_000775,EXACT
sexp_00013434,Groceries,Walmart groceries,50.39,Groceries,2023-09-22 17:44:10.620167,2023-09-22 17:44:10.620167,,False,roomspace_258,user_000775,PERCENTAGE
sexp_00013435,Groceries,Costco shopping,72.11,Groceries,2023-09-29 18:13:40.708987,2023-09-29 18:13:40.708987,,False,roomspace_258,user_000775,EQUAL
sexp_00013436,Groceries,Costco shopping,40.98,Groceries,2023-10-08 02:34:30.766061,2023-10-08 02:34:30.766061,,False,roomspace_258,user_000775,EQUAL
sexp_00013437,Groceries,Target groceries,38.14,Groceries,2023-10-17 18:39:35.161052,2023-10-17 18:39:35.161052,,False,roomspace_258,user_000775,EQUAL
sexp_00013438,Groceries,[DUPLICATE?] Target groceries,59.76,Groceries,2023-10-24 18:28:54.499280,2023-10-24 18:28:54.499280,,True,roomspace_258,user_000775,PERCENTAGE
sexp_00013439,Groceries,Costco shopping,55.43,Groceries,2023-11-01 03:13:33.280289,2023-11-01 03:13:33.280289,,False,roomspace_258,user_000775,PERCENTAGE
sexp_00013440,Groceries,Local supermarket,83.86,Groceries,2023-11-09 23:46:23.098572,2023-11-09 23:46:23.098572,,False,roomspace_258,user_000775,EQUAL
sexp_00013441,Groceries,Weekly groceries,130.73,Groceries,2023-11-17 22:08:40.206604,2023-11-17 22:08:40.206604,,False,roomspace_258,user_000775,EQUAL
sexp_00013442,Groceries,Costco shopping,111.58,Groceries,2023-11-26 14:35:55.218997,2023-11-26 14:35:55.218997,,False,roomspace_258,user_000775,EXACT
sexp_00013443,Groceries,Walmart groceries,95.77,Groceries,2023-12-05 12:47:50.666385,2023-12-05 12:47:50.666385,,False,roomspace_258,user_000775,PERCENTAGE
sexp_00013444,Groceries,Weekly groceries,97.1,Groceries,2023-12-12 08:25:00.536855,2023-12-12 08:25:00.536855,,False,roomspace_258,user_000775,EQUAL
sexp_00013445,Groceries,Costco shopping,136.53,Groceries,2023-12-19 03:37:06.675312,2023-12-19 03:37:06.675312,,False,roomspace_258,user_000775,EQUAL
sexp_00013446,Groceries,Weekly groceries,41.62,Groceries,2023-12-28 13:47:56.177472,2023-12-28 13:47:56.177472,,False,roomspace_258,user_000775,EXACT
sexp_00013447,Household Items,Laundry detergent,67.72,Household Items,2023-01-01 00:00:00.000000,2023-01-01 00:00:00.000000,,False,roomspace_258,user_000775,PERCENTAGE
sexp_00013448,Household Items,Bathroom essentials,25.67,Household Items,2023-11-30 20:34:38.060754,2023-11-30 20:34:38.060754,,False,roomspace_258,user_000775,EQUAL
sexp_00013449,Rent,[UNUSUAL] Apartment rent,9113.35,Rent,2023-01-01 00:00:00.000000,2023-01-01 00:00:00.000000,,True,roomspace_26,user_000104,EQUAL
sexp_00013450,Rent,Monthly rent,1393.9,Rent,2023-01-27 19:35:41.140385,2023-01-27 19:35:41.140385,,False,roomspace_26,user_000079,PERCENTAGE
sexp_00013451,Rent,Rent payment,1253.08,Rent,2023-03-04 13:05:39.581244,2023-03-04 13:05:39.581244,,False,roomspace_26,user_000079,EQUAL
sexp_00013452,Rent,Rent payment,1172.1,Rent,2023-03-30 05:20:14.954007,2023-03-30 05:20:14.954007,,False,roomspace_26,user_000104,PERCENTAGE
sexp_00013453,Rent,Apartment rent,1805.65,Rent,2023-05-07 04:25:56.859870,2023-05-07 04:25:56.859870,,False,roomspace_26,user_000079,EQUAL
sexp_00013454,Rent,Apartment rent,606.72,Rent,2023-06-05 19:50:50.451805,2023-06-05 19:50:50.451805,,False,roomspace_26,user_000079,EQUAL
sexp_00013455,Rent,Rent payment,1785.71,Rent,2023-07-01 12:52:52.292946,2023-07-01 12:52:52.292946,,False,roomspace_26,user_000079,EQUAL
sexp_00013456,Rent,Apartment rent,1447.13,Rent,2023-08-03 13:21:46.276766,2023-08-03 13:21:46.276766,,False,roomspace_26,user_000104,PERCENTAGE
sexp_00013457,Rent,Monthly rent,894.88,Rent,2023-09-04 14:29:27.131609,2023-09-04 14:29:27.131609,,False,roomspace_26,user_000104,EQUAL
sexp_00013458,Rent,Rent payment,2736.06,Rent,2023-10-09 03:26:16.889994,2023-10-09 03:26:16.889994,,False,roomspace_26,user_000104,EXACT
sexp_00013459,Rent,Apartment rent,1025.26,Rent,2023-11-05 15:07:28.641327,2023-11-05 15:07:28.641327,,False,roomspace_26,user_000104,EQUAL
sexp_00013460,Rent,Monthly rent,1675.3,Rent,2023-12-05 21:07:39.688603,2023-12-05 21:07:39.688603,,False,roomspace_26,user_000104,PERCENTAGE
sexp_00013461,Utilities,[DUPLICATE?] Electricity bill,58.54,Utilities,2023-01-01 00:00:00.000000,2023-01-01 00:00:00.000000,,True,roomspace_26,user_000079,EQUAL
sexp_00013462,Utilities,Electricity bill,156.53,Utilities,2023-02-08 04:56:46.252033,2023-02-08 04:56:46.252033,,False,roomspace_26,user_000079,PERCENTAGE
sexp_00013463,Utilities,Electricity bill,157.67,Utilities,2023-03-22 01:58:08.364603,2023-03-22 01:58:08.364603,,False,roomspace_26,user_000104,EQUAL
sexp_00013464,Utilities,Gas bill,98.1,Utilities,2023-05-06 10:26:23.793242,2023-05-06 10:26:23.793242,,False,roomspace_26,user_000079,PERCENTAGE
sexp_00013465,Utilities,Electricity bill,211.88,Utilities,2023-06-16 15:00:25.638325,2023-06-16 15:00:25.638325,,False,roomspace_26,user_000104,EQUAL
sexp_00013466,Utilities,[UNUSUAL] Gas bill,995.6,Utilities,2023-08-01 22:35:58.875302,2023-08-01 22:35:58.875302,,True,roomspace_26,user_000079,EQUAL
sexp_00013467,Utilities,Gas bill,56.08,Utilities,2023-09-12 07:12:25.619103,2023-09-12 07:12:25.619103,,False,roomspace_26,user_000079,EQUAL
sexp_00013468,Utilities,Water bill,63.87,Utilities,2023-10-25 22:40:13.711407,2023-10-25 22:40:13.711407,,False,roomspace_26,user_000079,EQUAL
sexp_00013469,Utilities,Electricity bill,221.79,Utilities,2023-12-02 04:58:17.744107,2023-12-02 04:58:17.744107,,False,roomspace_26,user_000104,EXACT
sexp_00013470,Internet,WiFi payment,53.67,Internet,2023-01-01 00:00:00.000000,2023-01-01 00:00:00.000000,,False,roomspace_26,user_000079,EXACT
sexp_00013471,Internet,Broadband,59.72,Internet,2023-01-26 13:26:09.084955,2023-01-26 13:26:09.084955,,False,roomspace_26,user_000079,EQUAL
sexp_00013472,Internet,Internet bill,60.41,Internet,2023-02-25 04:48:44.537439,2023-02-25 04:48:44.537439,,False,roomspace_26,user_000104,EQUAL
sexp_00013473,Internet,Broadband,47.2,Internet,2023-03-25 14:02:01.463238,2023-03-25 14:02:01.463238,,False,roomspace_26,user_000104,EQUAL
sexp_00013474,Internet,Internet bill,74.78,Internet,2023-04-20 12:49:10.159724,2023-04-20 12:49:10.159724,,False,roomspace_26,user_000104,EQUAL
sexp_00013475,Internet,WiFi payment,57.69,Internet,2023-05-22 22:41:04.323618,2023-05-22 22:41:04.323618,,False,roomspace_26,user_000079,EQUAL
sexp_00013476,Internet,Internet bill,58.91,Internet,2023-06-19 19:52:45.066516,2023-06-19 19:52:45.066516,,False,roomspace_26,user_000079,EQUAL
sexp_00013477,Internet,Internet bill,40.93,Internet,2023-07-19 08:37:20.650774,2023-07-19 08:37:20.650774,,False,roomspace_26,user_000079,EQUAL
sexp_00013478,Internet,Broadband,59.59,Internet,2023-08-18 10:48:42.200776,2023-08-18 10:48:42.200776,,False,roomspace_26,user_000079,PERCENTAGE
sexp_00013479,Internet,Broadband,55.6,Internet,2023-09-19 19:41:46.721376,2023-09-19 19:41:46.721376,,False,roomspace_26,user_000079,EQUAL
sexp_00013480,Internet,Internet bill,50.87,Internet,2023-10-12 18:26:52.353717,2023-10-12 18:26:52.353717,,False,roomspace_26,user_000079,EXACT
sexp_00013481,Internet,Broadband,64.12,Internet,2023-11-09 12:44:52.525135,2023-11-09 12:44:52.525135,,False,roomspace_26,user_000079,PERCENTAGE
sexp_00013482,Internet,Broadband,92.07,Internet,2023-12-09 22:30:43.045020,2023-12-09 22:30:43.045020,,False,roomspace_26,user_000104,PERCENTAGE
sexp_00013483,Groceries,Weekly groceries,108.62,Groceries,2023-01-01 00:00:00.000000,2023-01-01 00:00:00.000000,,False,roomspace_26,user_000079,PERCENTAGE
sexp_00013484,Groceries,Walmart groceries,75.44,Groceries,2023-01-11 02:39:56.180307,2023-01-11 02:39:56.180307,,False,roomspace_26,user_000079,EXACT
sexp_00013485,Groceries,Whole Foods,114.07,Groceries,2023-01-20 10:17:19.664374,2023-01-20 10:17:19.664374,,False,roomspace_26,user_000079,EQUAL
sexp_00013486,Groceries,Weekly groceries,70.2,Groceries,2023-01-30 04:11:29.188370,2023-01-30 04:11:29.188370,,False,roomspace_26,user_000104,EQUAL
sexp_00013487,Groceries,Weekly groceries,216.47,Groceries,2023-02-08 09:42:00.294833,2023-02-08 09:42:00.294833,,False,roomspace_26,user_000104,EQUAL
sexp_00013488,Groceries,Target groceries,26.65,Groceries,2023-02-18 12:16:16.434266,2023-02-18 12:16:16.434266,,False,roomspace_26,user_000079,EQUAL
sexp_00013489,Groceries,Target groceries,78.37,Groceries,2023-02-28 12:34:17.137935,2023-02-28 12:34:17.137935,,False,roomspace_26,user_000104,EQUAL
sexp_00013490,Groceries,Costco shopping,140.98,Groceries,2023-03-10 04:34:15.300793,2023-03-10 04:34:15.300793,,False,roomspace_26,user_000104,EQUAL
sexp_00013491,Groceries,Costco shopping,30.95,Groceries,2023-03-18 08:50:25.651345,2023-03-18 08:50:25.651345,,False,roomspace_26,user_000079,EQUAL
sexp_00013492,Groceries,[DUPLICATE?] Whole Foods,106.94,Groceries,2023-03-27 11:01:18.070902,2023-03-27 11:01:18.070902,,True,roomspace_26,user_000104,PERCENTAGE
sexp_00013493,Groceries,[UNUSUAL] Target groceries,792.42,Groceries,2023-04-05 02:51:35.758880,2023-04-05 02:51:35.758880,,True,roomspace_26,user_000104,PERCENTAGE
sexp_00013494,Groceries,Whole Foods,84.99,Groceries,2023-04-13 10:22:17.796375,2023-04-13 10:22:17.796375,,False,roomspace_26,user_000079,EQUAL
sexp_00013495,Groceries,Local supermarket,81.66,Groceries,2023-04-21 07:41:38.057851,2023-04-21 07:41:38.057851,,False,roomspace_26,user_000104,EQUAL
sexp_00013496,Groceries,Walmart groceries,75.79,Groceries,2023-05-01 10:00:09.181999,2023-05-01 10:00:09.181999,,False,roomspace_26,user_000079,PERCENTAGE
sexp_00013497,Groceries,Weekly groceries,109.73,Groceries,2023-05-08 23:55:22.164889,2023-05-08 23:55:22.164889,,False,roomspace_26,user_000104,PERCENTAGE
sexp_00013498,Groceries,Whole Foods,83.13,Groceries,2023-05-19 01:26:51.140344,2023-05-19 01:26:51.140344,,False,roomspace_26,user_000104,EQUAL
sexp_00013499,Groceries,Costco shopping,104.0,Groceries,2023-05-26 21:09:38.117154,2023-05-26 21:09:38.117154,,False,roomspace_26,user_000079,EQUAL
sexp_00013500,Groceries,Whole Foods,158.04,Groceries,2023-06-04 05:31:27.283655,2023-06-04 05:31:27.283655,,False,roomspace_26,user_000104,EQUAL
sexp_00013501,Groceries,Weekly groceries,157.77,Groceries,2023-06-15 01:59:13.413954,2023-06-15 01:59:13.413954,,False,roomspace_26,user_000104,EQUAL
sexp_00013502,Groceries,Target groceries,61.82,Groceries,2023-06-23 17:41:58.116616,2023-06-23 17:41:58.116616,,False,roomspace_26,user_000079,EQUAL
sexp_00013503,Groceries,Walmart groceries,123.43,Groceries,2023-07-04 01:28:00.773433,2023-07-04 01:28:00.773433,,False,roomspace_26,user_000079,EQUAL
sexp_00013504,Groceries,Local supermarket,152.0,Groceries,2023-07-14 09:56:04.506862,2023-07-14 09:56:04.506862,,False,roomspace_26,user_000079,EQUAL
sexp_00013505,Groceries,Walmart groceries,36.1,Groceries,2023-07-22 12:07:02.262033,2023-07-22 12:07:02.262033,,False,roomspace_26,user_000104,EQUAL
sexp_00013506,Groceries,Local supermarket,87.88,Groceries,2023-07-31 13:14:11.438455,2023-07-31 13:14:11.438455,,False,roomspace_26,user_000079,EQUAL
sexp_00013507,Groceries,Costco shopping,108.73,Groceries,2023-08-09 12:20:02.649190,2023-08-09 12:20:02.649190,,False,roomspace_26,user_000104,EQUAL
sexp_00013508,Groceries,Costco shopping,99.52,Groceries,2023-08-17 12:56:06.518956,2023-08-17 12:56:06.518956,,False,roomspace_26,user_000079,EXACT
sexp_00013509,Groceries,Walmart groceries,140.92,Groceries,2023-08-25 00:45:55.629907,2023-08-25 00:45:55.629907,,False,roomspace_26,user_000079,PERCENTAGE
sexp_00013510,Groceries,Costco shopping,123.63,Groceries,2023-09-03 23:22:40.057360,2023-09-03 23:22:40.057360,,False,roomspace_26,user_000079,EQUAL
sexp_00013511,Groceries,Weekly groceries,105.03,Groceries,2023-09-12 11:13:43.003553,2023-09-12 11:13:43.003553,,False,roomspace_26,user_000079,PERCENTAGE
sexp_00013512,Groceries,Walmart groceries,29.77,Groceries,2023-09-21 18:47:55.338936,2023-09-21 18:47:55.338936,,False,roomspace_26,user_000079,EQUAL
